year,moy,dom,year_dec,le_f_mds,soilm_from_et,soilm_from_et_orthbucket,date,wcont_et
2012,6,21,2012.46849315,5496586.56,0.0,0.0,2012-06-21,0.0
2012,6,22,2012.47123288,6256198.08,0.0,0.0,2012-06-22,0.0
2012,6,23,2012.4739726,6722645.760000002,0.0,0.0,2012-06-23,0.0
2012,6,24,2012.47671233,6488760.959999999,0.0,0.0,2012-06-24,0.0
2012,6,25,2012.47945205,5646602.880000001,0.0,0.0,2012-06-25,0.0
2012,6,26,2012.48219178,5422057.919999999,0.0,0.0,2012-06-26,0.0
2012,6,27,2012.48493151,5683115.52,0.0,0.0,2012-06-27,0.0
2012,6,28,2012.48767123,5818374.719999999,0.0,0.0,2012-06-28,0.0
2012,6,29,2012.49041096,5734800.0,0.0,0.0,2012-06-29,0.0
2012,6,30,2012.49315068,4660035.84,0.0,0.0,2012-06-30,0.0
2012,7,1,2012.49589041,6856600.32,0.0,0.0,2012-07-01,0.0
2012,7,2,2012.49863014,5372999.999999999,0.0,0.0,2012-07-02,0.0
2012,7,3,2012.50136986,5215397.759999999,0.0,0.0,2012-07-03,0.0
2012,7,4,2012.50410959,6922800.0,0.0,0.0,2012-07-04,0.0
2012,7,5,2012.50684932,5394530.880000001,0.0,0.0,2012-07-05,0.0
2012,7,6,2012.50958904,4805395.199999998,0.0,0.0,2012-07-06,0.0
2012,7,7,2012.51232877,4816402.56,0.0,0.0,2012-07-07,0.0
2012,7,8,2012.51506849,4831202.879999999,0.0,0.0,2012-07-08,0.0
2012,7,9,2012.51780822,5774397.119999999,0.0,0.0,2012-07-09,0.0
2012,7,10,2012.52054795,4051797.1199999996,0.0,0.0,2012-07-10,0.0
2012,7,11,2012.52328767,4022135.9999999995,0.0,0.0,2012-07-11,0.0
2012,7,12,2012.5260274,4267192.32,0.0,0.0,2012-07-12,0.0
2012,7,13,2012.52876712,4060584.0000000005,0.0,0.0,2012-07-13,0.0
2012,7,14,2012.53150685,4321702.08,0.0,0.0,2012-07-14,0.0
2012,7,15,2012.53424658,5603869.4399999995,0.0,0.0,2012-07-15,0.0
2012,7,16,2012.5369863,6085281.6,0.0,0.0,2012-07-16,0.0
2012,7,17,2012.53972603,5538602.880000001,0.0,0.0,2012-07-17,0.0
2012,7,18,2012.54246575,6887056.32,0.0,0.0,2012-07-18,0.0
2012,7,19,2012.54520548,5789698.5600000005,0.0,0.0,2012-07-19,0.0
2012,7,20,2012.54794521,5545800.0,0.0,0.0,2012-07-20,0.0
2012,7,21,2012.55068493,5554284.48,0.0,0.0,2012-07-21,0.0
2012,7,22,2012.55342466,4551914.88,0.0,0.0,2012-07-22,0.0
2012,7,23,2012.55616438,4698768.959999999,0.0,0.0,2012-07-23,0.0
2012,7,24,2012.55890411,4195800.0,0.0,0.0,2012-07-24,0.0
2012,7,25,2012.56164384,3799802.88,0.0,0.0,2012-07-25,0.0
2012,7,26,2012.56438356,4190633.2800000003,0.0,0.0,2012-07-26,0.0
2012,7,27,2012.56712329,3571369.92,0.0,0.0,2012-07-27,0.0
2012,7,28,2012.56986301,5506038.72,0.0,0.0,2012-07-28,0.0
2012,7,29,2012.57260274,4845597.12,0.0,0.0,2012-07-29,0.0
2012,7,30,2012.57534247,5320537.92,0.0,0.0,2012-07-30,0.0
2012,7,31,2012.57808219,4931642.88,0.0,0.0,2012-07-31,0.0
2012,8,1,2012.58082192,4419705.600000001,0.0,0.0,2012-08-01,0.0
2012,8,2,2012.58356164,4480453.4399999995,0.0,0.0,2012-08-02,0.0
2012,8,3,2012.58630137,5004002.88,0.0,0.0,2012-08-03,0.0
2012,8,4,2012.5890411,4802224.319999999,0.0,0.0,2012-08-04,0.0
2012,8,5,2012.59178082,4809646.08,0.0,0.0,2012-08-05,0.0
2012,8,6,2012.59452055,4159200.9599999995,0.0,0.0,2012-08-06,0.0
2012,8,7,2012.59726027,5303879.999999999,0.0,0.0,2012-08-07,0.0
2012,8,8,2012.6,5227415.999999999,0.0,0.0,2012-08-08,0.0
2012,8,9,2012.60273973,4589939.5200000005,0.0,0.0,2012-08-09,0.0
2012,8,10,2012.60547945,5602625.28,0.0,0.0,2012-08-10,0.0
2012,8,11,2012.60821918,5313936.959999999,0.0,0.0,2012-08-11,0.0
2012,8,12,2012.6109589,4542721.92,0.0,0.0,2012-08-12,0.0
2012,8,13,2012.61369863,5063454.72,0.0,0.0,2012-08-13,0.0
2012,8,14,2012.61643836,4552200.0,0.0,0.0,2012-08-14,0.0
2012,8,15,2012.61917808,4435352.64,0.0,0.0,2012-08-15,0.0
2012,8,16,2012.62191781,4376522.880000001,0.0,0.0,2012-08-16,0.0
2012,8,17,2012.62465753,2976557.759999999,0.0,0.0,2012-08-17,0.0
2012,8,18,2012.62739726,3472200.0,0.0,0.0,2012-08-18,0.0
2012,8,19,2012.63013699,3900242.8799999994,0.0,0.0,2012-08-19,0.0
2012,8,20,2012.63287671,3360744.0,0.0,0.0,2012-08-20,0.0
2012,8,21,2012.63561644,2770174.0799999996,0.0,0.0,2012-08-21,0.0
2012,8,22,2012.63835616,3503208.96,0.0,0.0,2012-08-22,0.0
2012,8,23,2012.64109589,3262429.44,0.0,0.0,2012-08-23,0.0
2012,8,24,2012.64383562,3524990.399999999,0.0,0.0,2012-08-24,0.0
2012,8,25,2012.64657534,3405697.92,0.0,0.0,2012-08-25,0.0
2012,8,26,2012.64931507,2978527.68,0.0,0.0,2012-08-26,0.0
2012,8,27,2012.65205479,4610805.12,0.0,0.0,2012-08-27,0.0
2012,8,28,2012.65479452,3513015.3600000003,0.0,0.0,2012-08-28,0.0
2012,8,29,2012.65753425,3673270.08,0.0,0.0,2012-08-29,0.0
2012,8,30,2012.66027397,3489592.3200000003,0.0,0.0,2012-08-30,0.0
2012,8,31,2012.6630137,2807654.4,0.0,0.0,2012-08-31,0.0
2012,9,1,2012.66575342,3590697.5999999996,0.0,0.0,2012-09-01,0.0
2012,9,2,2012.66849315,3561451.1999999997,0.0,0.0,2012-09-02,0.0
2012,9,3,2012.67123288,3347256.9599999995,0.0,0.0,2012-09-03,0.0
2012,9,4,2012.6739726,3017761.92,0.0,0.0,2012-09-04,0.0
2012,9,5,2012.67671233,1631828.1599999997,0.0,0.0,2012-09-05,0.0
2012,9,6,2012.67945205,1218672.0000000002,0.0,0.0,2012-09-06,0.0
2012,9,7,2012.68219178,1108710.72,0.0,0.0,2012-09-07,0.0
2012,9,8,2012.68493151,1183826.8800000001,0.0,0.0,2012-09-08,0.0
2012,9,9,2012.68767123,1516311.36,0.0,0.0,2012-09-09,0.0
2012,9,10,2012.69041096,1518583.6800000002,0.0,0.0,2012-09-10,0.0
2012,9,11,2012.69315068,1343554.56,0.0,0.0,2012-09-11,0.0
2012,9,12,2012.69589041,3484779.84,0.0,0.0,2012-09-12,0.0
2012,9,13,2012.69863014,2522370.2399999993,0.0,0.0,2012-09-13,0.0
2012,9,14,2012.7013698600001,3898912.3199999994,0.0,0.0,2012-09-14,0.0
2012,9,15,2012.70410959,4133142.7199999993,0.0,0.0,2012-09-15,0.0
2012,9,16,2012.70684932,3177645.1199999996,0.0,0.0,2012-09-16,0.0
2012,9,17,2012.70958904,4037402.8800000004,0.0,0.0,2012-09-17,0.0
2012,9,18,2012.71232877,4149308.16,0.0,0.0,2012-09-18,0.0
2012,9,19,2012.71506849,3199046.400000001,0.0,0.0,2012-09-19,0.0
2012,9,20,2012.71780822,3637751.04,0.0,0.0,2012-09-20,0.0
2012,9,21,2012.72054795,3768664.3200000003,0.0,0.0,2012-09-21,0.0
2012,9,22,2012.72328767,3744576.0,0.0,0.0,2012-09-22,0.0
2012,9,23,2012.7260274,3799077.1199999987,0.0,0.0,2012-09-23,0.0
2012,9,24,2012.72876712,3377462.4000000004,0.0,0.0,2012-09-24,0.0
2012,9,25,2012.73150685,4196957.759999999,0.0,0.0,2012-09-25,0.0
2012,9,26,2012.73424658,4923961.92,0.0,0.0,2012-09-26,0.0
2012,9,27,2012.7369863,3705497.28,0.0,0.0,2012-09-27,0.0
2012,9,28,2012.73972603,4452978.24,0.0,0.0,2012-09-28,0.0
2012,9,29,2012.74246575,3306303.3600000003,0.0,0.0,2012-09-29,0.0
2012,9,30,2012.74520548,6434881.919999999,39.158691463996185,39.158691463996185,2012-09-30,39.158691463996185
2012,10,1,2012.74794521,7936202.88,35.65447782546495,35.65447782546495,2012-10-01,35.65447782546495
2012,10,2,2012.75068493,11774419.2,31.455507868383407,31.45549911804282,2012-10-02,31.455507868383407
2012,10,3,2012.75342466,6229500.48,28.70488507391512,28.70487632357453,2012-10-03,28.70488507391512
2012,10,4,2012.75616438,7219670.4,25.517054840247976,25.51704608990739,2012-10-04,25.517054840247976
2012,10,5,2012.75890411,6240602.880000001,22.761529804482596,22.76152105414201,2012-10-05,22.761529804482596
2012,10,6,2012.76164384,6365701.4399999995,20.75076776347163,20.750758617151245,2012-10-06,20.75076776347163
2012,10,7,2012.76438356,6816000.96,19.941176919408683,19.941167170618908,2012-10-07,19.941176919408683
2012,10,8,2012.76712329,8843385.6,16.236398664759182,16.23638887351444,2012-10-08,16.236398664759182
2012,10,9,2012.76986301,7351197.12,12.99049308536004,12.990483294115297,2012-10-09,12.99049308536004
2012,10,10,2012.77260274,7767982.079999999,9.560556986170722,9.560547194925979,2012-10-10,9.560556986170722
2012,10,11,2012.77534247,7909263.359999999,6.0682384358607555,6.0682286446160125,2012-10-11,6.0682384358607555
2012,10,12,2012.77808219,10459843.199999997,3.8497167381974275,3.8497069467013207,2012-10-12,3.8497167381974275
2012,10,13,2012.78082192,8732534.4,0.0,0.0,2012-10-13,0.0
2012,10,14,2012.78356164,8960025.6,0.0,0.0,2012-10-14,0.0
2012,10,15,2012.78630137,6952538.88,0.0,0.0,2012-10-15,0.0
2012,10,16,2012.7890411,7270801.919999998,0.0,0.0,2012-10-16,0.0
2012,10,17,2012.79178082,8208941.760000002,0.0,0.0,2012-10-17,0.0
2012,10,18,2012.79452055,8581256.639999999,7.410964234620887,7.410964234620887,2012-10-18,7.410964234620887
2012,10,19,2012.79726027,8341263.359999999,3.727896995708155,3.727896995708155,2012-10-19,3.727896995708155
2012,10,20,2012.8,7883308.8,0.24703862660944242,0.24703862660944242,2012-10-20,0.24703862660944242
2012,10,21,2012.80273973,7733275.199999998,0.2824272770624714,0.2824272770624714,2012-10-21,0.2824272770624714
2012,10,22,2012.80547945,7017589.4399999995,0.0,0.0,2012-10-22,0.0
2012,10,23,2012.80821918,9313228.8,0.0,0.0,2012-10-23,0.0
2012,10,24,2012.8109589,9664185.6,0.0,0.0,2012-10-24,0.0
2012,10,25,2012.81369863,7949344.319999999,0.0,0.0,2012-10-25,0.0
2012,10,26,2012.81643836,11023084.799999999,0.0,0.0,2012-10-26,0.0
2012,10,27,2012.81917808,11595225.600000001,0.0,0.0,2012-10-27,0.0
2012,10,28,2012.82191781,7031447.999999999,3.0742789699570823,3.0742789699570823,2012-10-28,3.0742789699570823
2012,10,29,2012.82465753,12696652.799999999,0.0,0.0,2012-10-29,0.0
2012,10,30,2012.82739726,10478505.599999998,0.0,0.0,2012-10-30,0.0
2012,10,31,2012.83013699,11478585.600000001,0.0,0.0,2012-10-31,0.0
2012,11,1,2012.83287671,11762928.0,0.0,0.0,2012-11-01,0.0
2012,11,2,2012.83561644,10344585.599999998,0.0,0.0,2012-11-02,0.0
2012,11,3,2012.83835616,9244022.399999999,34.1183214115403,34.1183214115403,2012-11-03,34.1183214115403
2012,11,4,2012.84109589,12209443.2,28.72726752503577,28.72726752503577,2012-11-04,28.72726752503577
2012,11,5,2012.84383562,8711971.2,24.88051502145923,24.88051502145923,2012-11-05,24.88051502145923
2012,11,6,2012.84657534,11903414.399999997,19.624587505960903,19.624587505960903,2012-11-06,19.624587505960903
2012,11,7,2012.84931507,7854442.56,33.75647496423463,33.756471591897785,2012-11-07,33.75647496423463
2012,11,8,2012.85205479,13278815.999999998,33.69324177396281,33.69320264076817,2012-11-08,33.69324177396281
2012,11,9,2012.85479452,9279359.999999998,29.5959599427754,29.59592080958076,2012-11-09,29.5959599427754
2012,11,10,2012.85753425,10124006.4,26.52572627563186,26.525683422747104,2012-11-10,26.52572627563186
2012,11,11,2012.86027397,12295411.2,21.29671340009538,21.29667028358297,2012-11-11,21.29671340009538
2012,11,12,2012.8630137,11785478.4,26.692860276585602,26.692813732429787,2012-11-12,26.692860276585602
2012,11,13,2012.86575342,12666758.4,33.499879828326186,33.499816268839226,2012-11-13,33.499879828326186
2012,11,14,2012.86849315,13154054.399999999,27.69173485932285,27.69167129983589,2012-11-14,27.69173485932285
2012,11,15,2012.87123288,12001478.4,22.392507391511693,22.392443832024732,2012-11-15,22.392507391511693
2012,11,16,2012.8739726,11055743.999999996,30.310866952789716,30.31079768700577,2012-11-16,30.310866952789716
2012,11,17,2012.87671233,9710496.0,32.62321793037675,32.62312823489608,2012-11-17,32.62321793037675
2012,11,18,2012.87945205,6606126.719999999,29.706296614210796,29.70620691873013,2012-11-18,29.706296614210796
2012,11,19,2012.88219178,9827568.000000002,32.36695469718648,32.36684595521488,2012-11-19,32.36695469718648
2012,11,20,2012.88493151,14689814.399999997,25.88069814020031,25.880589398228707,2012-11-20,25.88069814020031
2012,11,21,2012.88767123,12980563.200000001,20.149157844539843,20.14904910256824,2012-11-21,20.149157844539843
2012,11,22,2012.89041096,14162601.6,14.095690987124488,14.095582199784431,2012-11-22,14.095690987124488
2012,11,23,2012.89315068,7078294.08,10.970285169289486,10.970176381949429,2012-11-23,10.970285169289486
2012,11,24,2012.89589041,6572689.919999999,8.06812780162139,8.068019014281333,2012-11-24,8.06812780162139
2012,11,25,2012.89863014,11392790.399999997,3.03766523605153,3.037556448711473,2012-11-25,3.03766523605153
2012,11,26,2012.90136986,11201414.399999997,0.0,0.0,2012-11-26,0.0
2012,11,27,2012.90410959,11850710.399999999,0.0,0.0,2012-11-27,0.0
2012,11,28,2012.90684932,7031430.720000001,10.495286599904626,10.495286599904626,2012-11-28,10.495286599904626
2012,11,29,2012.90958904,11783663.999999998,35.49223462088698,35.49223451548099,2012-11-29,35.49223462088698
2012,11,30,2012.91232877,10344931.200000001,30.92445207439199,30.924451968985995,2012-11-30,30.92445207439199
2012,12,1,2012.91506849,8964e3,26.966416785884597,26.966416680478602,2012-12-01,26.966416785884597
2012,12,2,2012.91780822,13609123.200000001,34.557337148307106,34.55731712229755,2012-12-02,34.557337148307106
2012,12,3,2012.92054795,14689123.200000001,28.271385789222702,28.271364330428373,2012-12-03,28.271385789222702
2012,12,4,2012.92328767,8764934.4,24.401247496423466,24.401226037629137,2012-12-04,24.401247496423466
2012,12,5,2012.9260274,12675139.200000001,19.404566523605155,19.404544601277845,2012-12-05,19.404566523605155
2012,12,6,2012.92876712,13282185.600000003,13.539845493562236,13.539823571234926,2012-12-06,13.539845493562236
2012,12,7,2012.93150685,8318203.199999999,9.86696041964712,9.86693849731981,2012-12-07,9.86696041964712
2012,12,8,2012.93424658,12858393.600000001,5.589363853123514,5.58934192750473,2012-12-08,5.589363853123514
2012,12,9,2012.9369863,12286771.2,0.16416595135908896,0.1641440257403053,2012-12-09,0.16416595135908896
2012,12,10,2012.93972603,8494200.0,0.0,0.0,2012-12-10,0.0
2012,12,11,2012.94246575,10532764.8,1.3492799237005242,1.3492799237005242,2012-12-11,1.3492799237005242
2012,12,12,2012.94520548,10051689.600000001,0.0,0.0,2012-12-12,0.0
2012,12,13,2012.94794521,10597478.4,0.0,0.0,2012-12-13,0.0
2012,12,14,2012.95068493,10055923.200000001,1.5598283261802566,1.5598283261802566,2012-12-14,1.5598283261802566
2012,12,15,2012.95342466,10278230.399999999,0.0,0.0,2012-12-15,0.0
2012,12,16,2012.95616438,6616805.759999999,9.078363376251788,9.078363376251788,2012-12-16,9.078363376251788
2012,12,17,2012.95890411,9393148.799999999,5.130838340486409,5.130838340210495,2012-12-17,5.130838340486409
2012,12,18,2012.96164384,8049896.64,1.976423462088698,1.9764234617984706,2012-12-18,1.976423462088698
2012,12,19,2012.96438356,11561443.2,0.0,0.0,2012-12-19,0.0
2012,12,20,2012.96712329,7767809.279999999,0.0,0.0,2012-12-20,0.0
2012,12,21,2012.96986301,8219180.16,5.77083834048641,5.77083834048641,2012-12-21,5.77083834048641
2012,12,22,2012.97260274,7614509.76,2.608667620410111,2.6086676203949244,2012-12-22,2.608667620410111
2012,12,23,2012.97534247,8069500.8,0.0,0.0,2012-12-23,0.0
2012,12,24,2012.97808219,8443785.6,0.0,0.0,2012-12-24,0.0
2012,12,25,2012.98082192,8389664.639999999,9.295561278016214,9.295561278016214,2012-12-25,9.295561278016214
2012,12,26,2012.98356164,9636710.399999999,5.040492131616596,5.040492131616596,2012-12-26,5.040492131616596
2012,12,27,2012.98630137,9578217.6,2.811250357653792,2.811250357589914,2012-12-27,2.811250357653792
2012,12,28,2012.9890411,10519891.199999997,10.766214592274679,10.76621459220121,2012-12-28,10.766214592274679
2012,12,29,2012.99178082,10459497.600000001,10.547845493562232,10.547845475410742,2012-12-29,10.547845493562232
2012,12,30,2012.99452055,12138163.200000001,7.788265140677157,7.7882651131561715,2012-12-30,7.788265140677157
2012,12,31,2012.99726027,12211171.2,2.5964482594182163,2.596448231793777,2012-12-31,2.5964482594182163
2013,1,1,2013.0,10861689.600000001,0.0,0.0,2013-01-01,0.0
2013,1,2,2013.00273973,9583315.2,12.368507391511685,12.368507391511685,2013-01-02,12.368507391511685
2013,1,3,2013.00547945,8366794.5600000005,10.274166905102529,10.27416688912736,2013-01-03,10.274166905102529
2013,1,4,2013.00821918,10990771.2,5.621215069146401,5.6212150525621105,2013-01-04,5.621215069146401
2013,1,5,2013.0109589,5237092.799999999,27.708787792083932,27.70878777393362,2013-01-05,27.708787792083932
2013,1,6,2013.01369863,14509411.2,42.50218788745827,42.502150921993895,2013-01-06,42.50218788745827
2013,1,7,2013.01643836,13193020.799999997,36.67683738674296,36.676800421278585,2013-01-07,36.67683738674296
2013,1,8,2013.01917808,11088144.0,45.38089079637577,45.38071122452333,2013-01-08,45.38089079637577
2013,1,9,2013.02191781,14396400.0,39.0241907486886,39.02401117683616,2013-01-09,39.0241907486886
2013,1,10,2013.02465753,13870828.8,32.89955555555556,32.899375983703116,2013-01-10,32.89955555555556
2013,1,11,2013.02739726,9907228.8,29.739039580352888,29.738853659365507,2013-01-11,29.739039580352888
2013,1,12,2013.03013699,7215557.76,35.13902527420124,35.1388158265277,2013-01-12,35.13902527420124
2013,1,13,2013.03287671,6169659.84,35.2538249880782,35.25359290971368,2013-01-13,35.2538249880782
2013,1,14,2013.03561644,11558505.599999998,38.78319122556032,38.78288887908962,2013-01-14,38.78319122556032
2013,1,15,2013.03835616,8506607.040000001,36.324116833571765,36.323795045509435,2013-01-15,36.324116833571765
2013,1,16,2013.04109589,14748047.999999996,30.848147353361945,30.84781535406196,2013-01-16,30.848147353361945
2013,1,17,2013.04383562,8082650.879999999,27.279269909394372,27.27893791009439,2013-01-17,27.279269909394372
2013,1,18,2013.04657534,5883675.84,48.681345255126374,48.68097541141009,2013-01-18,48.681345255126374
2013,1,19,2013.04931507,3950398.079999999,84.9370553171197,84.93424554109887,2013-01-19,84.9370553171197
2013,1,20,2013.05205479,7888484.16,105.85391177873153,105.79589237703637,2013-01-20,105.85391177873153
2013,1,21,2013.05479452,14942879.999999998,100.05591463996186,99.99051304877091,2013-01-21,100.05591463996186
2013,1,22,2013.05753425,13759113.600000001,94.18060705770148,94.11391940678638,2013-01-22,94.18060705770148
2013,1,23,2013.06027397,10568448.0,89.51413113972342,89.44744348880832,2013-01-23,89.51413113972342
2013,1,24,2013.0630137,11991628.8,84.2192527420124,84.1525650910973,2013-01-24,84.2192527420124
2013,1,25,2013.06575342,10697443.2,79.49581926561756,79.42913161470246,2013-01-25,79.49581926561756
2013,1,26,2013.06849315,11248243.2,74.52918121125418,74.46249356033908,2013-01-26,74.52918121125418
2013,1,27,2013.07123288,11916374.4,117.06753123509776,116.95425031077437,2013-01-27,117.06753123509776
2013,1,28,2013.0739726,11348467.2,117.05663948497855,116.85570545519639,2013-01-28,117.05663948497855
2013,1,29,2013.07671233,13397443.199999997,111.14102670481641,110.94009267503425,2013-01-29,111.14102670481641
2013,1,30,2013.07945205,10042271.999999998,115.90688268955653,115.59090856632322,2013-01-30,115.90688268955653
2013,1,31,2013.08219178,12887856.0,123.6162770624702,123.08237587099909,2013-01-31,123.6162770624702
2013,2,1,2013.08493151,14432169.600000001,117.44378302336672,116.90502024097721,2013-02-01,117.44378302336672
2013,2,2,2013.08767123,10491638.399999999,133.61122222222224,132.70880373005548,2013-02-02,133.61122222222224
2013,2,3,2013.09041096,13009161.599999998,128.46705436337626,127.5410199770917,2013-02-03,128.46705436337626
2013,2,4,2013.09315068,9518428.8,124.46421220791608,123.53207284356921,2013-02-04,124.46421220791608
2013,2,5,2013.09589041,12619497.599999998,118.89209966618981,117.95996030184294,2013-02-05,118.89209966618981
2013,2,6,2013.09863014,10681545.600000001,114.37568574153553,113.43984275743469,2013-02-06,114.37568574153553
2013,2,7,2013.10136986,14067216.0,108.16433619456367,107.22849321046283,2013-02-07,108.16433619456367
2013,2,8,2013.10410959,14417481.599999996,101.79832761087269,100.86248462677185,2013-02-08,101.79832761087269
2013,2,9,2013.10684932,12375244.8,96.33406437768242,95.39822139358158,2013-02-09,96.33406437768242
2013,2,10,2013.10958904,11655532.799999997,92.58758845970436,91.64508230924729,2013-02-10,92.58758845970436
2013,2,11,2013.11232877,6993492.48,114.8996266094421,113.86361709857134,2013-02-11,114.8996266094421
2013,2,12,2013.11506849,4355631.359999999,113.37640677157849,112.33448955735297,2013-02-12,113.37640677157849
2013,2,13,2013.11780822,13138934.399999999,107.77493800667625,106.73031179384012,2013-02-13,107.77493800667625
2013,2,14,2013.12054795,12950582.399999999,102.05663567000482,101.01200945716869,2013-02-14,102.05663567000482
2013,2,15,2013.12328767,13371091.200000001,103.75265855984745,102.65587737656537,2013-02-15,103.75265855984745
2013,2,16,2013.1260274,11242886.4,99.18838578922275,98.08856083983405,2013-02-16,99.18838578922275
2013,2,17,2013.12876712,14330476.799999997,92.86079399141636,91.76096904202765,2013-02-17,92.86079399141636
2013,2,18,2013.13150685,8132114.88,92.07007582260377,90.95985971354291,2013-02-18,92.07007582260377
2013,2,19,2013.13424658,9847785.6,87.72180686695285,86.61159075789197,2013-02-19,87.72180686695285
2013,2,20,2013.1369863,10903593.6,98.70734811635675,97.55661490043788,2013-02-20,98.70734811635675
2013,2,21,2013.13972603,2727734.4,218.79557463042443,220.0,2013-02-21,218.79557463042443
2013,2,22,2013.14246575,7774228.800000001,216.56730567477348,216.56730567477348,2013-02-22,216.56730567477348
2013,2,23,2013.14520548,8412266.879999999,213.252886981402,212.8911862788003,2013-02-23,213.252886981402
2013,2,24,2013.14794521,12450931.2,210.95520457796852,208.00019655696508,2013-02-24,210.95520457796852
2013,2,25,2013.15068493,12596428.8,205.39327801621363,202.4382699952102,2013-02-25,205.39327801621363
2013,2,26,2013.15342466,11672553.6,206.0392865999046,199.67866329165471,2013-02-26,206.0392865999046
2013,2,27,2013.15616438,11438323.200000001,206.988719122556,197.40132053055896,2013-02-27,206.988719122556
2013,2,28,2013.15890411,11688623.999999998,207.62763185503098,195.14180083988518,2013-02-28,207.62763185503098
2013,3,1,2013.16164384,11873865.599999998,203.7847515498331,190.64899312534945,2013-03-01,203.7847515498331
2013,3,2,2013.16438356,5679495.3599999985,208.6769823557463,192.58166177958782,2013-03-02,208.6769823557463
2013,3,3,2013.16712329,3125252.16,218.4970338578922,197.62368829307889,2013-03-03,218.4970338578922
2013,3,4,2013.16986301,2088642.2399999995,219.0777644253696,220.0,2013-03-04,219.0777644253696
2013,3,5,2013.17260274,13442371.2,213.34231378159276,214.06454935622318,2013-03-05,213.34231378159276
2013,3,6,2013.17534247,13334716.799999999,207.85439771101576,208.24086378870157,2013-03-06,207.85439771101576
2013,3,7,2013.17808219,13800585.600000003,201.76077825464952,202.14724433233533,2013-03-07,201.76077825464952
2013,3,8,2013.18082192,12565843.199999997,199.2123567000477,197.85344203440033,2013-03-08,199.2123567000477
2013,3,9,2013.18356164,10398240.0,215.40867906533143,206.37325064982258,2013-03-09,215.40867906533143
2013,3,10,2013.18630137,6985776.959999999,216.91544492131618,206.9157028556654,2013-03-10,216.91544492131618
2013,3,11,2013.1890411,9195897.6,212.85501573676683,202.85527367111604,2013-03-11,212.85501573676683
2013,3,12,2013.19178082,8425848.959999997,216.27958416785884,208.53180455574253,2013-03-12,216.27958416785884
2013,3,13,2013.19452055,12780979.200000001,214.356585598474,204.39690678866498,2013-03-13,214.356585598474
2013,3,14,2013.19726027,14735433.6,208.25018597997138,198.04070829592865,2013-03-14,208.25018597997138
2013,3,15,2013.2,14613523.200000001,205.59761564139245,193.44945383597528,2013-03-15,205.59761564139245
2013,3,16,2013.20273973,14756860.799999999,213.48413924654267,196.58170856210282,2013-03-16,213.48413924654267
2013,3,17,2013.20547945,13382236.799999997,210.17524082021936,192.00765417795927,2013-03-17,210.17524082021936
2013,3,18,2013.20821918,12921292.799999999,204.4698712446352,186.3022846023751,2013-03-18,204.4698712446352
2013,3,19,2013.2109589,13648867.2,198.45024272770624,180.28024068446274,2013-03-19,198.45024272770624
2013,3,20,2013.21369863,14184719.999999998,192.41200953743441,174.1790937709157,2013-03-20,192.41200953743441
2013,3,21,2013.21643836,12093580.799999999,189.57211444921316,170.77839685293011,2013-03-21,189.57211444921316
2013,3,22,2013.21917808,11983680.0,184.70074582737243,165.82398296128085,2013-03-22,184.70074582737243
2013,3,23,2013.22191781,7180470.720000001,190.2232241297091,169.92279723037217,2013-03-23,190.2232241297091
2013,3,24,2013.22465753,5949599.039999999,209.1961912255603,184.75996797544767,2013-03-24,209.1961912255603
2013,3,25,2013.22739726,9838281.6,208.25211874105864,182.70348729266894,2013-03-25,208.25211874105864
2013,3,26,2013.23013699,9038736.0,204.46108392942295,178.8515402376912,2013-03-26,204.46108392942295
2013,3,27,2013.23287671,7839253.4399999995,215.59967811158793,186.11040998770426,2013-03-27,215.59967811158793
2013,3,28,2013.23561644,6761957.76,217.01427181688126,188.3823683709385,2013-03-28,217.01427181688126
2013,3,29,2013.23835616,4609353.6,217.9647496423462,220.0,2013-03-29,217.9647496423462
2013,3,30,2013.24109589,6723267.84,217.0313552694325,217.0313552694325,2013-03-30,217.0313552694325
2013,3,31,2013.24383562,10879574.399999999,215.19614687649022,212.6605359330111,2013-03-31,215.19614687649022
2013,4,1,2013.24657534,7172496.0,216.83299952312828,216.71572559224887,2013-04-01,216.83299952312828
2013,4,2,2013.24931507,6375499.199999999,217.18491177873153,220.0,2013-04-02,217.18491177873153
2013,4,3,2013.25205479,11315980.8,212.38836432999523,215.0034525512637,2013-04-03,212.38836432999523
2013,4,4,2013.25479452,12019190.399999999,207.28131616595135,209.72375079625797,2013-04-04,207.28131616595135
2013,4,5,2013.25753425,12585628.8,201.72415832141152,204.16659295171814,2013-04-05,201.72415832141152
2013,4,6,2013.26027397,10147248.0,197.24366237482116,199.68609700512778,2013-04-06,197.24366237482116
2013,4,7,2013.2630137,12538800.0,191.70718168812587,194.1496163184325,2013-04-07,191.70718168812587
2013,4,8,2013.26575342,13015814.399999997,185.96007629947542,188.40251092978204,2013-04-08,185.96007629947542
2013,4,9,2013.26849315,12263011.2,180.54536957558415,182.98780420589077,2013-04-09,180.54536957558415
2013,4,10,2013.27123288,11284790.399999999,175.562594182165,178.0050288124716,2013-04-10,175.562594182165
2013,4,11,2013.2739726,12836015.999999998,169.894878397711,172.33731302801763,2013-04-11,169.894878397711
2013,4,12,2013.27671233,11914214.399999999,164.6341821649976,167.07661679530423,2013-04-12,164.6341821649976
